set_num,name,year,theme_id,num_parts
1768-1,{Basic Promotional Set},1995,465,9
1769-1,Aircraft,1992,729,23
1772-1,Airport Container Truck,1992,67,80
1773-1,Airline Maintenance Vehicle with Trailer,1992,729,109
1774-1,Aircraft,1992,67,139
1775-1,Jet,1994,67,165
1776-1,Large Bulk Bucket,1996,467,950
1777-1,Sabah Promotional Set: Plane,1996,465,10
1778-1,Boat,1995,465,9
1779-1,Helicopter,1995,465,10
1781-1,Dino Babies,1997,658,90
1782-1,Discovery Station,1997,86,328
1784-1,Animals Bulk Box,1996,505,21
1785-1,Introducing Crater Critters,1995,126,146
1786-1,Jailbreak Joe,1995,67,190
1787-1,Crater Cruiser,1995,145,183
1788-1,Treasure Chest,1995,148,167
1789-1,Star Hawk II,1995,145,293
1790-1,Shark Fisherman,1994,67,20
1791-1,Windsurfer & Van,1994,67,70
1792-1,Pleasure Cruiser,1994,67,66
1793-1,Space Station Zenon,1995,145,352
1794-1,Dragon Master Chariot,1994,190,36
1795-1,Imperial Cannon,1994,148,37
1796-1,Freestyle Large Monster Bucket,1996,399,653
1797-1,Bonus Bucket,1996,505,90
1798-1,Building Table,1995,473,3
1月8日,Little House Set,1970,433,67
1800-1,Turtle,1998,505,6
180-1,Train with 5 Wagons and Circle of Track,1972,235,221
1802-1,Tidy Treasure,1996,148,25
1802-2,Clikits Heart Pen,2004,501,0
1804-1,Crossbow Boat,1996,201,21
1805-1,Small Bucket,1995,505,32
1806-1,Underwater Scooter,1996,308,16
1807-1,Santa Claus and Sleigh,1995,227,17
1808-1,Light Aircraft and Ground Support,1996,67,127
1809-1,Condor Promotional Airplane,1996,729,29
1月18日,Tree and Signs,1985,443,7
181-1,"Complete Train Set with Motor, Signals and Switch",1972,235,145
1811-1,Safari,1995,632,27
1814-1,Starter Set,1995,664,23
1815-1,Paradisa Lifeguard,1996,90,38
1817-1,Sea Plane with Hut and Boat,1996,67,135
1818-1,Aircraft and Ground Support Equipment and Vehicle,1996,67,204
1819-1,Large Bucket,1995,467,950
182-1,Train Set with Signal,1975,235,373
1821-1,Rally Racers,1996,67,196
1822-1,Sea Claw 7,1995,308,189
1823-1,Yacht,1995,465,10
1824-1,Flying Duck,1997,465,17
18247-1,Vampire Costume,2017,501,0
1825-1,Racing Car,1997,465,19
1826-1,Bird? Boat? Plane?,1997,465,21
1827-1,Helicopter,1997,465,20
1828-1,{Basic Promotional Set},1995,465,7
183-1,Complete Train Set with Motor and Signal,1976,235,187
1831-1,Maersk Line Container Lorry,1995,67,205
1831-2,Maersk Sealand Container Lorry,1995,67,207
1836-1,Freestyle Cat,1995,399,9
1837-1,Freestyle Duck,1995,399,11
1838-1,Freestyle Bird,1995,399,18
1839-1,Freestyle Fish,1995,399,21
1840-1,Freestyle Set,1995,399,24
1841-1,Plane,1999,470,15
1843-1,Space/Castle Value Pack,1996,126,0
1843-2,Spyrius Fold-Wing Spacecraft,1996,142,59
1843-3,Royal Knight's Catapult,1996,201,46
1845-1,20th Anniversary Jackpot Bucket,1993,467,719
1846-1,Freestyle Set,1996,399,25
18461-1,Construction Worker Costume,2017,501,0
18464-1,Fire Fighter Costume,2017,501,0
1847-1,Freestyle Set,1996,399,33
1850-1,Freestyle Set,1995,399,27
1852-1,Crocodile Bucket,1995,505,44
1853-1,Navigator,1996,464,158
1854-1,House with Roof-Windows,1996,67,153
1856-1,Water Park Tub,1996,505,71
1857-1,Basic Bricks,1996,467,950
1858-1,Droid Scout,1996,131,23
1859-1,Aeroplane,1995,465,10
1860-1,Freestyle Set,1995,399,32
1861-1,Box of Bricks,1996,505,49
18629-1,Iconic Black Hands,2017,501,0
1863-1,Freestyle Trial Set,1995,399,11
18636-1,Bionicle Trading Card Booster Pack,2001,501,0
1865-1,Airliner,1994,729,29
1867-1,Medium Bulk Bucket,1997,467,400
1868-1,Freestyle Box,1996,399,220
1869-1,South African Flag,1996,465,81
1870-1,Freestyle Set,1995,399,43
1871-1,Pirates Cannon,1994,148,17
1872-1,Imperial Guard Camp,1994,148,28
1873-1,Pirate Treasure,1994,148,49
1874-1,Polly Pick-Up,1993,467,141
1875-1,Meteor Monitor,1990,128,32
1876-1,Soil Scooper,1990,67,73
1877-1,Crusader's Cart,1990,194,60
1878-1,Small Bucket,1991,467,405
1879-1,Large Bucket,1992,467,441
1880-1,XL Bucket,1992,467,576
1881-1,Small Bucket,1991,467,288
1882-1,Large Bucket,1991,467,455
1883-1,Rabbit Rattle,1990,663,1
1884-1,Small Bucket,1992,467,193
1885-1,XL Bucket,1992,467,465
1886411565-1,Jin Sato's LEGO Mindstorms: The Master's Technique,2002,497,0
1887-1,Scout Patrol Ship,1992,129,30
1888-1,Black Knights Guardshack,1992,188,49
1889-1,Pirate's Treasure Hold,1992,148,38
1890-1,Octan Racer,1992,67,47
1891-1,Four Set Value Pack,1992,559,0
1895-1,Sky Patrol,1992,67,89
1896-1,Trauma Team,1992,67,296
1898-1,Weetabix Dragster,1989,67,27
1899-1,Race Car Number 1,1989,67,24
19001-1,L枚wenstein Castle,2019,719,2017
19002-1,Antique Fire Engine,2019,719,1279
19003-1,Skyline Express,2019,719,1366
19004-1,Wild West Saloon,2019,719,1497
19005-1,Isle of Peril,2019,719,1302
19006-1,Eight Studs,2019,719,1394
19007-1,Science Tower,2019,719,1205
19008-1,The LEGO Story,2019,719,1443
19009-1,Imagine It! Build It!,2019,719,925
190-1,Farm Set,1975,364,526
19010-1,Hot Shot Carnival,2019,719,592
19011-1,Vintage Roadster,2019,719,475
Feb-01,Mini Basic Set,1984,469,36
19012-1,Bikes!,2019,719,520
19013-1,Steampunk Mini Chess,2019,719,372
Jan-05,Mini Basic Set,1982,469,36
Jan-06,Majisto's Tower,1994,190,196
Jan-07,Crecer Feliz Giftbox,1990,504,2
1月19日,Farm Family,1986,443,4
Jan-10,Promo Basic Set,1982,469,88
Jan-11,Basic Set,1983,469,34
Jan-12,Building Set A: Car,1983,728,20
Jan-13,Building Set B: Boat,1983,728,27
Jan-14,Building Set C: Helicopter,1983,728,20
Jan-15,Building Set D: Aircraft,1983,728,20
Jan-16,Starion Patrol,1993,140,23
Feb-16,McDonald's Happy Meal - Animal,1983,505,6
Jan-17,King's Catapult,1993,188,22
Feb-17,McDonald's Happy Meal - Animal,1983,505,5
Jan-18,McDonald's Happy Meal - Bird,1983,505,5
191908686325-1,Snow Character Building Kit,2021,501,0
191908686356-1,Snow & Sand Building Kit,2021,501,0
Jan-19,McDonald's Happy Meal - Promotional Set,1983,505,5
19197480-1,Ninjago: Ninja vs. Constrictai,2012,497,6
19198074-1,Ninjago: The Tournament of Elements,2015,497,11
2月19日,Locomotive Piston Assemblies,1977,456,6
Jan-20,Promo Basic Set,1982,469,119
192-1,Policemen,1977,364,85
Jan-22,Bucket,1994,505,50
Feb-22,Basic Building Set,1983,469,60
Jan-23,Viking Line Ferry,1989,471,185
Jan-24,Motorcycle,1983,1,103
Feb-24,Viking Line Ferry,1992,471,244
Jan-29,Guardsman,1988,598,13
Jan-32,Basic Building Set + Storage Case,1984,469,82
193229-1,Super Mario Carry Case,2021,501,0
194-1,Family,1976,364,94
Jan-44,Basic Set with Storage Case,1983,469,142
Jan-45,Basic Set,1994,505,18
Jan-50,Basic Set,1990,467,17
195-1,Airplane,1975,364,89
Jan-52,Dairy Tanker,1989,67,129
Jan-53,Mouse,1989,465,14
Jan-54,Surveillance Scooter,1995,142,23
Feb-54,Basic Set with Storage Case,1984,469,145
Jan-55,Color Line Ferry,1993,471,245
Feb-55,Plush Red Bunny / Rabbit Storage Bag,1984,501,0
Jan-57,Building Set with Storage Bunny,1985,505,29
Jan-58,Windsurfer,1993,67,21
Feb-58,Car Building Set,1985,504,5
Jan-59,Ultra-Light,1993,67,30
Feb-59,House Building Set,1985,504,8
Feb-60,Special Value 96 pieces (Canadian Set),1985,467,104
196-1,Antique Car,1975,364,115
Jan-62,Basic Building Set,1985,467,219
Jan-63,Basic Set with Storage Case,1986,467,221
Jan-64,Basic Building Set,1985,467,27
Jan-65,Basic Building Set,1985,467,38
Jan-66,Car Repair Shop,1985,67,302
Jan-67,System Bonus Pack,1993,559,0
Feb-67,Town Value Pack,1985,67,0
Jan-68,Space Express,1985,130,183
Jan-69,Mini Robot,1993,140,38
Feb-69,Space Value Pack,1985,130,0
Jan-70,Pirate's Gun Cart,1993,148,31
197-1,Farm Vehicle and Animals,1976,364,120
19710-1,Sears Tower (Brickstructures Version),2008,252,68
Jan-71,Black Knight's Battering Ram,1993,188,36
19720-1,John Hancock Center (Brickstructures Version),2008,252,69
Jan-72,Go-Cart,1985,1,98
Jan-73,Emirates Airliner,1989,729,139
Jan-74,Legoland Triple Pack,1989,559,0
19741980-1,Ninjago: Ninja vs. Fangpyre,2012,497,5
Feb-74,Flyercracker USA,1989,67,74
Mar-74,Smuggler's Hayride,1989,194,50
Apr-74,Star Quest,1989,132,37
Jan-75,Car and House Building Sets,1985,504,0
Jan-76,Town 3-Pack,1984,67,0
Jan-77,Space Value Pack,1983,130,0
Feb-77,Pre-School Building Set (XL),1991,505,100
Jan-78,Build-A-Santa,1991,227,39
Feb-78,Town Value Pack,1983,67,0
Jan-79,Snowman,1991,227,42
Feb-79,Town Value Pack,1984,67,0
Jan-80,Santa's Elves,1991,227,30
19801974-1,Ninjago: Ninja vs. Venomari,2012,497,5
198-1,Cowboys,1977,364,39
Jan-81,Rattle,1987,663,1
Jan-83,Space Value Pack,1984,130,0
Jan-90,F1 Race Car,1993,67,35
199-1,Scooter,1977,364,41
Jan-91,Racing Pickup,1993,67,81
Jan-92,Dragsters,1993,67,104
Jan-93,Race Value Pack,1993,67,0
Jan-94,Turtle Bucket with Motor,1992,467,192
Jan-95,Racer,1999,470,15
Jan-97,Town Value Pack,1985,67,0
Jan-98,Silja Line Ferry,1991,471,376
Jan-99,Space Value Pack,1985,130,0
Jan-00,Sally Starfish,1998,440,1
20001-1,BrickMaster,2007,22,103
20002-1,4x4 Fire Truck,2008,58,56
2000210-1,Workshop Kit 1-2,2015,507,55
2000211-1,Sample Set Snake,2015,507,15
20003-1,Dinosaur,2008,22,102
2000409-1,Window Exploration Bag,2010,507,5200
20004-1,Jungle Cruiser,2008,264,83
2000413-1,Connections Kit,2010,507,2045
2000414-1,Starter Kit,2012,507,239
2000415-1,Identity and Landscape Kit,2010,507,1536
2000416-1,Duck,2008,507,6
2000418-1,Workshop Kit for Simple Machines,2012,507,43
2000421-1,FLL Trophy Small,2013,398,233
2000422-1,FLL Trophy Medium,2013,398,280
2000423-1,FLL Trophy Large,2013,398,437
2000424-1,StoryStarter Workshop Kit,2014,507,96
2000425-1,Mindstorms EV3 Workshop Kit,2013,518,117
2000430-1,Identity and Landscape Kit,2013,507,2854
2000430-2,Identity and Landscape Kit,2022,507,2810
2000431-1,Connections Kit,2013,507,2448
2000442-1,Workshop Kit Spinning Top,2015,516,10
2000443-1,Workshop Kit Freewheeler,2015,529,91
2000444-1,Workshop Kit Back-to-Back,2015,516,10
2000445-1,Crossing the River,2016,516,16
2000446-1,"Building My SG - Reflect, Celebrate, Inspire",2015,507,244
2000446-2,"Building My SG - Reflect, Celebrate, Inspire (Special Commemorative Edition)",2015,507,244
2000447-1,WeDo Mascot Mini Milo,2016,521,31
2000448-1,Max and Mia,2016,507,9
2000451-1,The Panama Canal,2016,507,1184
2000453-1,STEAM Workshop Kit,2017,516,15
2000455-1,FIRST Competitions Medal,2019,398,18
2000456-1,SPIKE Prime Marketing Kit,2019,507,150
2000457-1,SPIKE Prime Elements Set,2020,528,374
2000458-1,SPIKE Essential Introductory Set,2021,507,112
2000460-1,BOOMTOWN BUILD  Discover More,2019,398,12
2000461-1,Discover More,2020,398,12
2000470-1,BricQ Motion Prime Personal Learning Kit,2021,507,78
2000471-1,BricQ Motion Essential Personal Learning Kit,2021,507,62
20005-1,Winged Rahi (Klakk),2008,324,38
2000524-1,E-Learning: Getting Started with StoryStarter,2015,517,0
2000556-1,Six Bricks,2021,516,12
20006-1,Clone Turbo Tank,2008,158,64
2000700-1,Mindstorms EV3 Replacement Pack 1,2015,518,70
2000701-1,Mindstorms EV3 Replacement Pack 2,2015,518,32
2000702-1,Mindstorms EV3 Replacement Pack 3,2015,518,4
2000703-1,Mindstorms EV3 Replacement Pack 4,2015,518,32
2000704-1,Mindstorms EV3 Replacement Pack 5,2015,518,24
2000705-1,Mindstorms EV3 Replacement Pack 6,2015,518,30
2000706-1,Mindstorms EV3 Replacement Pack 7,2015,518,8
2000707-1,Rubber Band Replacement Pack,2015,524,8
2000708-1,Machines & Mechanisms Replacement Pack 1,2015,525,60
2000709-1,Machines & Mechanisms Replacement Pack 2,2015,525,42
20007-1,Republic Attack Cruiser,2009,158,84
2000710-1,WeDo Replacement Pack 1,2015,524,32
2000711-1,WeDo Replacement Pack 2,2015,524,34
2000713-1,Tech Machines Screwdriver Replacement Pack,2013,516,1
2000714-1,Trash Trek Replacement Pack,2015,398,104
2000715-1,WeDo 2.0 Replacement Pack,2016,521,109
2000716-1,Animal Allies Replacement Pack,2016,398,87
2000719-1,SPIKE Prime Replacement Pack,2020,507,108
2000720-1,SPIKE Prime Workshop Kit,2020,507,53
2000722-1,SPIKE Essential Replacement Pack 1,2021,507,97
2000723-1,SPIKE Essential Replacement Pack 2,2021,507,16
2000727-1,SPIKE Essential Minifigures,2022,507,20
20008-1,Tow Truck,2009,22,79
20009-1,AT-TE Walker,2009,158,94
200-1,Family,1974,364,78
20010-1,Republic Gunship,2009,158,94
20011-1,Garbage Truck,2009,22,74
20012-1,Click,2009,324,33
20013-1,Mini Neptune Carrier,2010,315,63
20014-1,4 x 4 Dynamo,2010,22,69
20015-1,Crocodile,2010,22,89
20016-1,Imperial Shuttle,2010,158,70
20017-1,Dagger Trap,2010,271,52
20018-1,AT-AT Walker,2010,158,83
20019-1,Slave I,2011,158,76
200-2,Building Ideas Book,1985,497,2
20020-1,Mini Turbo Shredder,2011,435,83
20021-1,Bounty Hunter Assault Gunship,2011,158,81
200-3,"LEGO Town Plan Board, Plastic",1957,372,1
Jan-03,Jumbo Building Bag,1998,440,78
200-4,"LEGO Town Plan Board, Continental European Cardboard Version",1959,372,1
Jan-04,Jumbo Building Tub,1996,440,50
200-5,"LEGO Town Plan Board, UK / Australian Cardboard Version",1962,372,1
2005544-1,Mindstorms EV3 Design Engineering Projects,2016,518,0
Jan-08,Heart 2008,2008,599,92
Jan-09,Large Bulk Box,1997,440,25
Feb-09,Heart 2009,2009,599,92
200A-1,LEGO Town Plan Wooden Board,1957,372,1
200M-1,LEGO Town Plan Wooden Board,1957,372,1
1月20日,Universal Building Set,1976,469,218
Jan-10,Happy Holidays - The Christmas Game,2010,599,139
Feb-11,LEGO Duck,2011,599,91
20122014-1,Ninjago: Sons of Garmadon,2018,497,14
Jan-14,Oval Rattle,1986,663,1
Jan-15,Oval Rattle,1983,663,1
201908-mmb,Owl,2019,409,32
2月20日,Farm Animals,1986,443,4
20200-1,"Level One - Kit 1, Space Designer",2011,432,179
Jan-20,Duck Rattle / Teether,1987,663,1
20201-1,"Level One - Kit 2, Microbuild Designer",2011,432,222
20201214-1,Ninjago: Official Annual 2017,2017,497,26
20201412-1,Ninjago: Official Annual 2016,2016,497,14
20202030-1,Elves: Dragon Adventures,2016,497,17
20202-1,"Level One - Kit 3, Robot Designer",2011,432,155
20203-1,"Level Two - Kit 4, Flight Designer",2011,432,150
20204-1,"Level Two - Kit 5, Creature Designer",2012,432,232
20205-1,"Level Two - Kit 6, Auto Designer",2012,432,188
20206-1,"Level Three - Kit 7, The Lost Village",2012,432,229
20207-1,"Level Three - Kit 8, The Forbidden Bridge",2012,432,220
20208-1,"Level Three - Kit 9, The Dark Lair",2012,432,183
20209-1,"Level Four - Kit 10, Time Machine",2012,432,209
20210-1,"Level Four - Kit 11, World Architecture",2012,432,258
20211-1,"Level Four - Kit 12, Inventor's Lab",2012,432,208
20212-1,Level One - Kits 1-3,2012,432,383
20214-1,Adventure Designer (Kits 7 - 9 Redesign),2013,432,0
20215-1,Invention Designer (Kits 10 - 12),2013,432,675
20216-1,Robot & Micro Designer (Kits 2 - 3 Redesign),2013,432,0
20217-1,Action Designer (Kits 4 - 6 Redesign),2013,432,0
Jan-23,Square Rattle,1983,663,1
Jan-24,Duck Rattle,1983,663,1
Jan-25,Boat,1999,470,12
Jan-27,Alpha Pen Pack,2000,501,0
Jan-28,Classic Pen Pack,2000,501,38
Jan-29,Dream Star Pen Pack,2000,501,39
Jan-30,Safari Pen Pack,2000,501,27
Jan-32,Helicopter,1999,470,18
Feb-32,Space Port Pen Pack,2001,501,29
Jan-33,Clown Shape Sorter,1985,504,8
Feb-33,Life On Mars Pen Pack,2001,501,29
Jan-35,Sport Pen Pack,2002,501,27
Jan-37,Spin-A-Coaster,1983,663,2
Jan-38,Bath Activity Set,1983,663,2
Jan-39,Paddleboat,1999,440,2
Jan-40,Rock 'n' Roller,1989,663,3
Jan-45,Car,1999,470,17
2045100-1,StoryStarter Curriculum Pack and StoryVisualizer Software,2013,507,0
2045101-1,StoryStarter Fairy Tale Curriculum Pack,2015,507,0
2045102-1,StoryStarter Space Curriculum Pack,2015,507,0
2045103-1,StoryStarter Community Curriculum Pack,2015,507,0
2045210-1,MoreToMath 1-2 Curriculum Pack and MathBuilder Software,2015,507,0
2045300-1,WeDo 2.0 Curriculum Pack,2016,521,0
Jan-46,Fishing Fun,1999,440,5
Jan-47,Plane,1999,470,13
Jan-50,Squirrel,1987,663,2
20502-1,Electronic Deluxe Sword,2005,501,0
Jan-51,Spin-A-Coaster,1986,504,2
205-2,Universal Figure Set,1978,364,118
Jan-52,Clown Shape Sorter,1987,505,8
Jan-53,Rock 'n' Roll Pull-Toy,1980,504,5
Jan-54,Squirrel,1984,663,2
Jan-55,Rocking Horse,1984,663,3
Jan-56,Rock 'n' Rattle Pull-Toy,1980,504,8
Jan-57,Rocking Horse Push-Along,1986,663,3
Jan-59,Activity and Bath Toy,1986,663,2
Jan-63,Stormer 2.0,2011,401,31
Jan-64,Air Ambulance,2007,60,116
Feb-64,SpongeBob Pen,2008,501,0
Jan-65,Furno 2.0,2011,401,30
Jan-66,Bath-Tub Buddies,1989,663,2
Jan-67,Evo 2.0,2011,401,31
Jan-68,Nex 2.0,2011,401,31
Jan-69,Boat,1999,470,15
Jan-70,Ring Me Rabbit,1987,663,3
Jan-72,Touch and Learn Cot Toy,1987,663,9
Jan-73,Baby Gift Pack,1989,663,5
Jan-74,Rattle and Activity Gift Set,1989,663,10
Jan-75,Prop Plane,1999,470,14
208-1,Mother with Baby Carriage,1978,364,46
Jan-84,Large Stack 'n' Learn,1995,440,15
2月1日,Extra Large Tires & Hubs,1982,453,4
2月10日,Mini-Wheel Model Maker No. 2,1971,423,72
21000-1,Sears Tower,2008,252,69
21000-2,Willis Tower,2011,252,69
21001-1,John Hancock Center,2008,252,69
21002-1,Empire State Building,2009,252,77
21003-1,Seattle Space Needle,2009,252,57
21004-1,Solomon R. Guggenheim Museum,2009,252,208
21005-1,Fallingwater,2009,252,811
21006-1,The White House,2010,252,561
21007-1,Rockefeller Center,2010,252,240
21008-1,Burj Khalifa,2011,252,208
21009-1,Farnsworth House,2011,252,546
210-1,Cowboys,1976,364,39
21010-1,Robie House,2011,252,2276
21011-1,Brandenburg Gate,2011,252,362
21012-1,Sydney Opera House,2012,252,270
21013-1,Big Ben,2012,252,346
21014-1,Villa Savoye,2012,252,660
21015-1,The Leaning Tower of Pisa,2013,252,345
21016-1,Sungnyemun,2012,252,325
21017-1,Imperial Hotel,2013,252,1188
21018-1,United Nations Headquarters,2013,252,597
21019-1,The Eiffel Tower,2014,252,320
210-2,Small Store Set,1958,372,30
21020-1,Trevi Fountain,2014,252,731
21021-1,Marina Bay Sands,2014,252,602
21022-1,Lincoln Memorial,2015,252,274
21023-1,Flatiron Building,2015,252,471
21024-1,Louvre,2015,252,695
21026-1,Venice,2016,253,212
21027-1,Berlin,2016,253,289
21028-1,New York City,2016,253,598
21029-1,Buckingham Palace,2016,252,780
210-2-DUMMY-1,Dummy Set for 210-2,1958,301,8
21030-1,United States Capitol Building,2016,252,1032
21031-1,Burj Khalifa,2016,252,333
21032-1,Sydney,2017,253,361
21033-1,Chicago,2017,253,444
21034-1,London,2016,253,468
21035-1,Solomon R. Guggenheim Museum,2017,252,744
21036-1,Arc de Triomphe,2017,252,386
21037-1,LEGO House,2017,252,774
21038-1,Las Vegas,2017,253,487
21039-1,Shanghai,2018,253,597
21041-1,Great Wall of China,2018,252,550
21042-1,Statue of Liberty,2018,252,1685
21043-1,San Francisco,2019,253,565
21044-1,Paris,2019,253,649
21045-1,Trafalgar Square,2019,252,1197
21046-1,Empire State Building,2019,252,1767
21047-1,Las Vegas,2018,253,501
21050-1,Architecture Studio,2013,252,1211
21051-1,Tokyo,2020,253,547
21052-1,Dubai,2020,253,740
21054-1,The White House,2020,252,1483
21055-1,Burj Khalifa,2019,252,333
21056-1,Taj Mahal,2021,252,2024
21057-1,Singapore,2022,253,836
21058-1,Great Pyramid of Giza,2022,252,1476
Jan-08,Perky Paddler,1999,440,4
21083-1,Star Wars: The Video Game - PS2,2005,501,0
2月11日,Medium Basic Set,1976,433,130
1月21日,Horses & Corral,1986,443,10
21100-1,Shinkai 6500 Submarine,2011,576,413
21101-1,Hayabusa,2012,576,369
21102-1,Micro World,2012,576,479
21103-1,The DeLorean Time Machine,2013,576,401
21104-1,NASA Mars Science Laboratory Curiosity Rover,2014,576,295
21105-1,Micro World - The Village,2013,577,466
21106-1,Micro World - The Nether,2013,577,470
21107-1,Micro World - The End,2014,577,440
21108-1,Ghostbusters Ecto-1,2014,576,508
21109-1,Exo-Suit,2014,576,321
211-1,Mother and Baby with Dog,1976,364,44
21110-1,Research Institute,2014,576,164
Jan-11,Kai,2011,435,19
21113-1,The Cave,2014,577,249
21114-1,The Farm,2014,577,262
21115-1,The First Night,2014,577,408
21116-1,Crafting Box,2014,577,518
21117-1,The Ender Dragon,2014,577,636
21118-1,The Mine,2014,577,922
21119-1,The Dungeon,2015,577,219
211-2,Small House Set,1958,372,20
21120-1,The Snow Hideout,2015,577,327
Jan-12,Cole,2011,435,19
21121-1,The Desert Outpost,2015,577,519
21122-1,The Nether Fortress,2015,577,571
21123-1,The Iron Golem,2016,577,208
21124-1,The End Portal,2016,577,559
21125-1,The Jungle Tree House,2016,577,707
21126-1,The Wither,2016,577,318
21127-1,The Fortress,2016,577,984
21128-1,The Village,2016,577,1600
21129-1,The Mushroom Island,2017,577,247
21130-1,The Nether Railway,2017,577,387
Jan-13,Zane,2011,435,19
21131-1,The Ice Spikes,2017,577,454
21132-1,The Jungle Temple,2017,577,598
21133-1,The Witch Hut,2017,577,502
21134-1,The Waterfall Base,2017,577,729
21135-1,The Crafting Box 2.0,2017,577,717
21136-1,The Ocean Monument,2017,577,1122
21137-1,The Mountain Cave,2017,577,2863
