SYMBOL,avg_log2FC,AveExpr,t,Pvalue,adj.P.Val,B
STAG3L4,-0.00614635,2.607640902,-0.078054456,0.939616654,0.974410868,-6.523474172
UAP1,-0.003924168,3.612947143,-0.078038524,0.939628951,0.974410868,-6.523475534
ANKRD36BP2,-0.01377399,2.051104112,-0.077787199,0.939822939,0.974498219,-6.523496976
RP5-1039K5.17,-0.004450993,2.114843835,-0.077683853,0.939902708,0.974498219,-6.523505773
ERLEC1,-0.002393087,3.592763905,-0.077604536,0.939963931,0.974498219,-6.523512517
PSMD5,-0.002202436,3.409568518,-0.077469919,0.94006784,0.974498219,-6.523523947
FAM46C,0.008553876,2.228715792,0.077434053,0.940095524,0.974498219,-6.523526988
C1D,0.002322308,3.496363733,0.077377034,0.940139537,0.974498219,-6.523531822
HECTD3,-0.004008743,3.362240568,-0.077343039,0.940165778,0.974498219,-6.523534701
SOX9,-0.008771525,3.349090292,-0.077233439,0.940250378,0.97451889,-6.523543977
CYFIP2,-0.018877799,3.009273975,-0.077066166,0.940379497,0.974585696,-6.523558109
VPS9D1,0.01131159,2.352709231,0.076862842,0.940536448,0.974681335,-6.523575245
BACH2,-0.018399838,2.057515797,-0.076741526,0.940630095,0.974711365,-6.523585448
EI24,0.003197724,3.496816703,0.076478529,0.940833115,0.974788116,-6.523607511
NOX5,-0.001412988,1.687040829,-0.076444213,0.940859605,0.974788116,-6.523610385
ADAL,-0.00145741,1.817878335,-0.076312325,0.940961418,0.974788116,-6.523621416
CTSV,-0.012624426,3.290283759,-0.07631045,0.940962865,0.974788116,-6.523621572
CALCOCO2,-0.002383381,1.870143086,-0.07603537,0.94117522,0.974876092,-6.523644518
TNF,0.01405744,2.091800873,0.075944688,0.941245225,0.974876092,-6.523652064
MED16,0.00305751,3.041326424,0.075928444,0.941257766,0.974876092,-6.523653415
RPH3A,0.001610508,1.889343058,0.075865298,0.941306513,0.974876092,-6.523658663
S100A12,-0.023893809,3.255305687,-0.075614497,0.941500133,0.975009619,-6.523679465
KLF7,0.008493693,3.106247962,0.075416851,0.941652718,0.975100637,-6.523695809
RP11-483I13.5,-0.001458282,1.76711452,-0.075048963,0.941936742,0.975249594,-6.523726118
OST4,-0.002006637,3.746243858,-0.075010555,0.941966394,0.975249594,-6.523729274
LINC00572,0.001438083,1.740040363,0.074964977,0.942001583,0.975249594,-6.523733017
MYEOV2,-0.004924403,3.662707889,-0.074895284,0.94205539,0.975249594,-6.523738735
ESF1,0.006702369,3.410567997,0.074716534,0.942193396,0.975325471,-6.523753379
LOC102725198 ,0.008675101,2.822871365,0.074348757,0.94247735,0.975552408,-6.523783397
SEC14L5,0.001378734,1.71548023,0.074111629,0.942660437,0.975674914,-6.523802673
SPAG1,0.009006778,3.138100125,0.073845135,0.942866201,0.975820874,-6.523824263
RP11-196G18.24,0.005564636,3.102113802,0.073655219,0.943012841,0.975905626,-6.523839601
MIER3,-0.001642714,1.944814789,-0.073556323,0.943089203,0.975917643,-6.523847573
SCAF8,-0.003218966,3.491655538,-0.073452756,0.943169172,0.97593339,-6.52385591
DDX5,-0.005145613,3.264591991,-0.07300151,0.943517607,0.976082468,-6.523892096
C9orf40,0.00613459,1.972583967,0.072980039,0.943534187,0.976082468,-6.523893813
SLC25A5-AS1,0.001901594,1.756350738,0.072975592,0.943537621,0.976082468,-6.523894168
HLA-DMB,0.0092576,3.420455993,0.072930695,0.94357229,0.976082468,-6.523897755
WDR45,0.003247305,3.419658736,0.072782431,0.943686778,0.976133904,-6.523909585
LOC101929910 ,-0.017129635,3.101464343,-0.072154381,0.944171765,0.976525993,-6.523959429
MTMR12,0.004854786,2.839629516,0.072123756,0.944195415,0.976525993,-6.523961848
LOC100630918,0.005033555,2.328704722,0.072035815,0.944263326,0.976527406,-6.52396879
RPLP2 ,0.001495019,3.984865398,0.071954187,0.944326363,0.976527406,-6.523975226
TMCC1,-0.003168852,3.398172881,-0.071769815,0.944468744,0.976607637,-6.523989736
RPL27,0.001324009,4.012530319,0.071679929,0.944538159,0.976612413,-6.523996797
AMZ1,-0.002334706,2.502176209,-0.071466192,0.944703221,0.976650616,-6.52401355
PHPT1,-0.004198942,3.593137588,-0.07146427,0.944704706,0.976650616,-6.524013701
P2RY8,0.017012801,2.796665965,0.070829057,0.945195277,0.977072726,-6.524063195
LOC102725263 ,0.013610957,2.639502677,0.070767701,0.945242663,0.977072726,-6.524067952
RP6-201G10.2,-0.002416898,1.830461401,-0.070544095,0.94541536,0.97718422,-6.524085255
FDXR,-0.011024194,2.996851032,-0.070407024,0.945521225,0.977226627,-6.524095834
AC002310.12 ,-0.001925199,1.899140911,-0.070194283,0.945685534,0.977243167,-6.524112214
GAL,-0.001375372,1.572191971,-0.070191387,0.945687771,0.977243167,-6.524112436
RDH5,-0.004757442,2.013507369,-0.070134454,0.945731743,0.977243167,-6.524116811
DKFZP434I0714 ,0.005274189,2.850585225,0.069897923,0.945914431,0.977290027,-6.524134948
ZNF141,0.006533291,2.092032155,0.069841648,0.945957896,0.977290027,-6.524139255
DPH6,0.001764352,1.831004292,0.069796757,0.945992569,0.977290027,-6.524142687
AKAP1,-0.003669859,3.535980139,-0.069739934,0.946036458,0.977290027,-6.524147029
MYEF2,0.001323783,1.779595478,0.069576492,0.946162698,0.977353449,-6.524159498
SERTAD2,-0.002751483,3.55743938,-0.069252397,0.946413029,0.977545036,-6.524184137
EHD2,0.005788092,3.367688152,0.068902241,0.946683496,0.977757394,-6.524210627
RPH3AL,0.018224936,2.492352452,0.068493555,0.946999183,0.977929414,-6.524241376
CYGB,-0.005952502,2.839384015,-0.068336805,0.947120265,0.977929414,-6.524253121
PLP2,-0.001564117,3.850974368,-0.068212233,0.947216493,0.977929414,-6.524262436
RRP15,0.007631399,2.837213025,0.068160544,0.947256421,0.977929414,-6.524266296
IGLL3P,-0.014143082,3.49054412,-0.068149965,0.947264594,0.977929414,-6.524267086
LOC100507487 ,-0.010013082,2.264913582,-0.068116977,0.947290076,0.977929414,-6.524269548
ZNF681,0.007630164,2.194345017,0.068098646,0.947304236,0.977929414,-6.524270915
CYP20A1,-0.00503666,3.057567812,-0.067961011,0.947410556,0.977972187,-6.52428117
CCDC149,0.001481981,1.83269778,0.067540321,0.947735539,0.978216849,-6.524312386
FBXL13,0.001266227,1.601573976,0.06748616,0.947777379,0.978216849,-6.524316391
VPS33A,-0.002092551,2.480357303,-0.066178518,0.948787599,0.979059547,-6.524412107
FAM120B,0.005619371,2.79907338,0.066136833,0.948819805,0.979059547,-6.524415128
ADIPOQ,-0.001266556,1.611099286,-0.066135817,0.94882059,0.979059547,-6.524415201
LOC100996756,0.007038932,2.804468019,0.06601995,0.948910108,0.979059547,-6.524423587
ZNF883,0.015615601,2.304900927,0.066008897,0.948918648,0.979059547,-6.524424386
RIMKLA,0.001286121,1.759213833,0.065857812,0.949035377,0.979074933,-6.524435297
LOC284023,0.005699953,3.07849788,0.065821437,0.94906348,0.979074933,-6.52443792
ADTRP,0.001536931,1.686754937,0.065590806,0.94924167,0.979191735,-6.524454517
RNASE7,0.018132601,2.145001925,0.06544164,0.949356919,0.9792436,-6.524465221
MAPKAPK5-AS1,-0.005413469,3.079751352,-0.065351173,0.949426817,0.979248681,-6.524471701
CHST15,0.004036967,3.417465845,0.065104214,0.949617628,0.979304474,-6.524489344
AFG3L1P,0.004941396,3.130750249,0.064978734,0.949714581,0.979304474,-6.524498283
B3GALNT2,-0.010237422,2.518276757,-0.064913052,0.94976533,0.979304474,-6.524502955
HACL1,0.004785307,2.998130359,0.064885079,0.949786944,0.979304474,-6.524504944
LOC100507431,0.00306574,2.506046134,0.064860694,0.949805786,0.979304474,-6.524506676
AIFM1,0.002859541,3.191615972,0.064627324,0.949986103,0.979369814,-6.524523225
BDH1,-0.003505986,3.335138618,-0.064494032,0.950089095,0.979369814,-6.524532651
LOC102725271 ,-0.010037248,2.228674984,-0.064427401,0.950140581,0.979369814,-6.524537355
CDC42,-0.007155074,3.630889093,-0.064346671,0.95020296,0.979369814,-6.524543048
LOC439911,0.006557829,2.798793817,0.064332162,0.95021417,0.979369814,-6.524544071
PPP1R8,0.001705352,3.460851309,0.064223119,0.950298428,0.979369814,-6.524551748
USP46-AS1,-0.012144974,2.494829533,-0.064129242,0.950370967,0.979369814,-6.524558346
TSHB,0.001215672,1.815636615,0.064023929,0.950452343,0.979369814,-6.524565738
GSPT1,-0.003290216,3.578947878,-0.063944835,0.95051346,0.979369814,-6.524571281
BC069004,-0.001266203,1.857053067,-0.063937728,0.950518951,0.979369814,-6.524571778
RAB20,-0.008554244,2.884516641,-0.063837624,0.950596303,0.979382561,-6.524578783
OR7E24,-0.001310306,1.726621304,-0.063681975,0.950716577,0.979439525,-6.524589653
ITGB1,0.004462975,3.573362147,0.063400709,0.950933922,0.979596478,-6.524609228
TMEM245,0.004271754,3.295458375,0.06329693,0.951014117,0.979612136,-6.524616429
AF520793,-0.003889063,2.784429161,-0.063196247,0.95109192,0.979625327,-6.524623404
SMN1 ,0.003910096,3.36554239,0.062902858,0.95131864,0.979791892,-6.524643665
BTBD9,0.007163287,2.291704572,0.062737932,0.951446091,0.979836189,-6.524655013
BCDIN3D,0.011770555,2.137189501,0.062586673,0.951562982,0.979836189,-6.524665395
NUS1 ,0.004062759,2.739418676,0.062529275,0.951607338,0.979836189,-6.524669328
PF4V1,0.001281645,1.858177249,0.062510702,0.951621691,0.979836189,-6.5246706
SLX4,-0.001204869,1.627607379,-0.062420849,0.951691129,0.979840115,-6.524676748
YWHAEP7,-0.001252496,1.750718007,-0.062301828,0.951783109,0.979840115,-6.524684877
CLEC16A,0.005668942,2.955618624,0.062253398,0.951820536,0.979840115,-6.524688181
TM2D3,0.002104012,3.464625231,0.061863144,0.952122131,0.980083647,-6.524714708
LINC01215,0.012729943,2.21222286,0.061717602,0.952234611,0.98013249,-6.524724559
LRRC2,0.001165242,1.709436642,0.061603188,0.952323034,0.980156567,-6.524732286
FLVCR2,0.011197341,2.505626242,0.061499351,0.952403284,0.980172229,-6.524739287
PEX14,-0.003509555,3.138911188,-0.061322995,0.952539581,0.980245566,-6.524751149
SLC7A3,-0.001202708,1.815065759,-0.061074041,0.952731988,0.980376632,-6.524767838
NBN,0.00584997,3.412078154,0.060848394,0.952906386,0.980487146,-6.524782905
ABCD4,0.0031863,3.066420201,0.060678546,0.953037659,0.980487146,-6.524794209
EGLN1,-0.003995196,3.309941728,-0.060640535,0.953067037,0.980487146,-6.524796735
TCR- alpha V 33.1 ,-0.001210039,1.843620855,-0.060598403,0.953099601,0.980487146,-6.524799533
ITIH4,0.001274306,1.888667761,0.060505836,0.953171145,0.980493823,-6.524805672
SNX29P2,0.001132629,1.794522533,0.060024592,0.953543105,0.980661711,-6.52483744
C1orf50 ,-0.00228525,3.196010947,-0.059919695,0.953624182,0.980661711,-6.524844331
AC010980.2 ,-0.001141118,1.719058347,-0.059905837,0.953634894,0.980661711,-6.52484524
ZSCAN16-AS1,-0.001648114,1.8896465,-0.059817367,0.953703275,0.980661711,-6.524851041
AK094733 ,-0.001134514,1.78789802,-0.059748247,0.953756701,0.980661711,-6.524855567
HPS4,0.002204189,2.530436651,0.059706206,0.953789196,0.980661711,-6.524858318
C11orf52 ,0.008053465,2.6459748,0.059656704,0.953827458,0.980661711,-6.524861554
TOX3,-0.020460144,2.172327457,-0.059621232,0.953854876,0.980661711,-6.524863871
ALKBH5,-0.003542435,3.308404351,-0.059522011,0.953931568,0.980673665,-6.524870346
SPATA22,0.00109334,1.673756805,0.058764182,0.954517348,0.980991592,-6.524919441
EXTL2,-0.006448501,3.107658949,-0.058650335,0.95460535,0.980991592,-6.524926762
DAB1 ,-0.004760457,3.330720738,-0.058581194,0.954658796,0.980991592,-6.524931201
CD247,0.012614184,2.677849519,0.058545651,0.954686271,0.980991592,-6.524933481
PMPCB,0.001351301,2.06774761,0.058444366,0.954764565,0.980991592,-6.524939971
TTC9C,-0.011229793,2.150347968,-0.05829348,0.954881201,0.980991592,-6.524949618
ABHD15,-0.005079032,2.285201154,-0.058199098,0.95495416,0.980991592,-6.52495564
MINA,-0.003832527,3.533039967,-0.05816683,0.954979104,0.980991592,-6.524957696
SIL1,-0.003727879,3.161992621,-0.058110742,0.955022461,0.980991592,-6.524961268
RALGPS2,0.009257923,2.184960913,0.058109651,0.955023304,0.980991592,-6.524961338
DDX5 ,0.001284574,3.916839472,0.058098801,0.955031692,0.980991592,-6.524962028
ZNF624,0.008583316,2.013375947,0.058032102,0.955083252,0.980991592,-6.524966271
LOC100505902,0.001066824,1.776299764,0.058027308,0.955086957,0.980991592,-6.524966575
NBPF3,0.003334377,3.16625385,0.057807261,0.955257061,0.981083644,-6.524980536
FOXN3,0.003959016,2.575930238,0.057742964,0.955306765,0.981083644,-6.524984605
MT2A,0.002493128,3.89127259,0.057654669,0.955375021,0.981086892,-6.524990185
GBA3,-0.00107637,1.710394655,-0.057565748,0.955443761,0.981090637,-6.524995797
SUGT1P3,-0.001086758,1.798728805,-0.057469566,0.955518114,0.981100144,-6.525001857
RP5-1136G13.2,0.005652656,3.071614153,0.057375442,0.955590878,0.981108018,-6.525007777
EVI5,0.001072316,1.763964284,0.056746726,0.956076922,0.981519905,-6.525047075
RP6-11O7.2 ,0.001196971,3.756111392,0.056688035,0.956122296,0.981519905,-6.525050722
TPD52,-0.002426037,3.539683974,-0.056522578,0.956250211,0.981584361,-6.525060981
RTN3,0.002656987,3.464859235,0.056292303,0.956428238,0.981700245,-6.52507521
MRPL41,0.001419694,3.343075501,0.055685553,0.956897332,0.982097927,-6.525112422
IFT43,0.001200604,1.78307254,0.055598148,0.956964909,0.982097927,-6.52511775
SPDEF,0.001466972,1.994178487,0.055538322,0.957011163,0.982097927,-6.525121392
SGCB,-0.005932994,3.191209885,-0.055430285,0.957094692,0.982116776,-6.525127958
PALM,0.007077891,2.774549321,0.055242867,0.957239596,0.982198597,-6.525139319
EMC2,-0.00299139,3.590780034,-0.054712722,0.957649492,0.98255229,-6.525171247
B4GALT6,-0.014744895,2.222311899,-0.054588638,0.957745432,0.982583837,-6.525178675
ZFAND3,0.001531948,3.307095714,0.054257272,0.958001645,0.982779798,-6.52519843
MAN2A1,0.002789931,3.44680768,0.053962576,0.958229509,0.982836995,-6.525215898
NUMA1,0.017110374,2.008471984,0.053875506,0.958296833,0.982836995,-6.525221041
IGKV1-37 ,-0.018652476,3.265894833,-0.053868731,0.958302072,0.982836995,-6.525221441
TNFRSF14,-0.003544789,2.843751737,-0.053768526,0.958379554,0.982836995,-6.525227349
KLHL28,0.003830966,3.229429307,0.053755647,0.958389512,0.982836995,-6.525228107
CD37,0.01698483,2.796518976,0.053679158,0.958448656,0.982836995,-6.525232608
WNK3,0.000992909,1.713622109,0.053510953,0.958578719,0.982903494,-6.525242484
HNRNPK,-0.001129638,3.80430621,-0.05297455,0.958993497,0.983261904,-6.52527377
SNW1,0.001555,3.677385804,0.052652768,0.959242323,0.983450125,-6.525292387
ANKRD11,-0.004549612,3.271398467,-0.052553259,0.959319272,0.983462119,-6.525298121
ACN9,-0.002712228,3.163599546,-0.052418871,0.959423193,0.98346286,-6.525305848
SLC6A6,0.005244796,3.403597412,0.052383563,0.959450497,0.98346286,-6.525307875
PKP1,-0.005779847,3.417866433,-0.052190543,0.959599759,0.983526027,-6.52531893
SELO,0.003878314,3.10050966,0.051974602,0.959766748,0.983526027,-6.525331251
PIK3CG,-0.016318241,2.569487778,-0.051882366,0.959838076,0.983526027,-6.525336498
TMEM64,-0.006408165,3.001325889,-0.051874272,0.959844335,0.983526027,-6.525336958
RP11-649A18.7,-0.002965575,2.823434111,-0.051831049,0.959877761,0.983526027,-6.525339413
TIE1,0.00519141,2.940917192,0.051797566,0.959903653,0.983526027,-6.525341314
SREBF2,-0.003224811,3.215984913,-0.0515478,0.960096805,0.983657062,-6.525355452
COX4I1,0.000952032,3.889300691,0.051366453,0.960237047,0.983733875,-6.525365675
OTUD6B-AS1,-0.00244039,3.128311011,-0.051174469,0.960385517,0.983739731,-6.525376458
MDN1,-0.008518911,2.733777752,-0.051110004,0.960435371,0.983739731,-6.52538007
LOC101927705 ,-0.003441909,3.411485671,-0.051053824,0.960478818,0.983739731,-6.525383213
SAMHD1,-0.011517001,2.053552869,-0.051021469,0.96050384,0.983739731,-6.525385022
GJA3,0.01500414,2.239674388,0.050810475,0.960667015,0.98380119,-6.525396791
MFGE8,0.006099953,3.099167488,0.050708613,0.960745792,0.98380119,-6.525402456
HSPA8 ,-0.001671,3.855321968,-0.050690671,0.960759667,0.98380119,-6.525403452
FAM46A,-0.00643204,3.294065557,-0.050593195,0.960835053,0.983811544,-6.52540886
NEK3,-0.003788172,1.858845194,-0.050450454,0.960945446,0.983834013,-6.52541676
MFSD11,0.004582617,2.869444961,0.050396014,0.960987549,0.983834013,-6.525419767
TCRA ,0.00092767,1.675156411,0.049829821,0.961425441,0.984215462,-6.525450851
NDUFB1,-0.001538167,3.788284118,-0.049518106,0.961666526,0.984236033,-6.525467814
GIPC1,-0.002406537,3.575646952,-0.049497835,0.961682204,0.984236033,-6.525468913
ARID3A,-0.004521396,2.01594798,-0.049438718,0.961727927,0.984236033,-6.525472117
RP11-846E15.2,-0.007294695,2.731469996,-0.049430422,0.961734343,0.984236033,-6.525472566
AP5B1,-0.002751234,2.468251971,-0.049301169,0.961834311,0.984236033,-6.525479556
RASA3,0.002901583,2.976258532,0.049297241,0.961837349,0.984236033,-6.525479768
SLC26A4,-0.000939405,1.716818617,-0.049182365,0.961926199,0.984260127,-6.525485965
RTN2,-0.006712724,2.034564938,-0.049017971,0.962053348,0.984323403,-6.525494808
CSF1R,0.00524068,3.152195387,0.048907316,0.962138933,0.984344149,-6.525500744
MYL12B,-0.001720853,3.935059687,-0.048770356,0.962244865,0.984361413,-6.525508071
OSR2,-0.005079579,3.125165722,-0.048709276,0.962292108,0.984361413,-6.525511333
CPTP,-0.002890363,3.290985252,-0.048632178,0.962351739,0.984361413,-6.525515444
EPHA7,-0.025779284,2.103656281,-0.048547235,0.96241744,0.984361812,-6.525519965
PHLDB2,0.010013087,1.902991291,0.04828272,0.962622034,0.984504261,-6.525533995
SESTD1,-0.003115212,3.419561504,-0.047996942,0.962843078,0.984520879,-6.525549067
MYO10,-0.008307081,2.56431555,-0.04795294,0.962877113,0.984520879,-6.525551379
KRT25,0.001028488,1.893038137,0.047942505,0.962885185,0.984520879,-6.525551928
ELFN1,-0.004099576,2.26191224,-0.047840698,0.962963931,0.984520879,-6.525557269
PPP2R1A,-0.00147826,3.50586765,-0.04783946,0.962964889,0.984520879,-6.525557334
PFKM,-0.002277681,3.511229332,-0.047681288,0.963087234,0.984579176,-6.52556561
ACSF2,-0.001494257,3.047472772,-0.047522291,0.963210219,0.984638119,-6.525573902
MANEA,-0.004150822,1.980719061,-0.047202654,0.963457462,0.984769648,-6.525590487
MAPK8IP3,0.001688151,3.074065073,0.047187013,0.963469561,0.984769648,-6.525591296
IGLV1-44,-0.007271864,3.780582053,-0.046795223,0.963772621,0.985012609,-6.525611465
XRCC4,0.005164774,2.637766307,0.04635437,0.964113641,0.985294332,-6.52563396
CDRT4 ,0.003971709,3.030481415,0.046138078,0.964280956,0.985357711,-6.525644918
SGPL1,-0.003166617,1.784584769,-0.046007165,0.964382225,0.985357711,-6.525651526
FLJ11710,0.00182343,2.020461418,0.045933525,0.964439191,0.985357711,-6.525655235
RNF165,-0.012023421,2.273663442,-0.045929096,0.964442617,0.985357711,-6.525655458
SIGMAR1,0.001321772,3.377339154,0.045755518,0.964576893,0.985357711,-6.525664175
AC128677.4 ,-0.011454159,3.349756368,-0.04559442,0.964701515,0.985357711,-6.525672237
BCAN,-0.000864462,1.623395885,-0.045326556,0.964908732,0.985357711,-6.525685578
PHLPP2,0.003196591,2.901563402,0.045307412,0.964923541,0.985357711,-6.525686528
RP11-873E20.1,-0.001149827,1.821811095,-0.045204704,0.965002996,0.985357711,-6.52569162
CLDN12,0.002374902,3.382339888,0.045131075,0.965059955,0.985357711,-6.525695264
IGKV1OR2-108 ,-0.011644066,3.379093328,-0.045005985,0.965156725,0.985357711,-6.52570144
DOK7 ,-0.000870267,1.875931626,-0.044942599,0.965205761,0.985357711,-6.525704564
HUWE1,0.000857795,4.031863598,0.044870182,0.965261784,0.985357711,-6.525708126
LOC101928205,-0.000864196,1.662509748,-0.044811952,0.965306832,0.985357711,-6.525710987
GTF2A1,0.00134009,3.532795382,0.044685133,0.965404941,0.985357711,-6.525717204
LRRC41,0.003276191,3.273525808,0.044681773,0.965407541,0.985357711,-6.525717369
LUC7L3,0.0014609,3.66043965,0.04433498,0.965675829,0.985357711,-6.525734279
STT3B,-0.00122798,3.693701476,-0.044292822,0.965708444,0.985357711,-6.525736326
MIAT,0.011878373,2.583952899,0.044187211,0.965790148,0.985357711,-6.525741445
CAMKMT,-0.004109487,2.472581411,-0.044124891,0.965838361,0.985357711,-6.52574446
LZTS1,0.000832464,1.784211935,0.044119156,0.965842799,0.985357711,-6.525744737
