ID	HR	lower	upper	pvalue	symbol	as_id	splice_type	exons	from_exon	to_exon	novel_splice
FLJ27365_AP_62679	1.452175564	1.081169268	1.95049372	0.013195699	FLJ27365	62679	AP	2	null	null	0
BATF2_AP_16723	0.68733639	0.510949459	0.924614566	0.013212931	BATF2	16723	AP	3.1	null	null	0
CFL2_AP_27165	1.458501974	1.081954651	1.966097198	0.013252051	CFL2	27165	AP	1.1	null	null	0
SEPT4_AP_42689	0.686062055	0.50912198	0.924495822	0.013292979	42617	42689	AP	4	null	null	0
RNPS1_AP_33248	1.45536565	1.08105608	1.959277797	0.01337054	RNPS1	33248	AP	2.1	null	null	0
ACAP1_AP_38919	1.455855725	1.080808757	1.961046188	0.013463661	ACAP1	38919	AP	22.1	null	null	0
CAPN3_AP_30149	1.457847601	1.081032483	1.966009035	0.013487297	CAPN3	30149	AP	1	null	null	0
PES1_AP_61780	0.686849059	0.509685875	0.925592905	0.013588477	PES1	61780	AP	1	null	null	0
TMEM8B_AP_86317	1.457174981	1.080465512	1.965226008	0.013621583	TMEM8B	86317	AP	1	null	null	0
ETV4_AP_41710	0.687204662	0.510037369	0.925913032	0.013663843	ETV4	41710	AP	10.1	null	null	0
FLT3LG_AP_50941	0.687578563	0.510471456	0.926132646	0.013703544	FLT3LG	50941	AP	2.1	null	null	0
ITGB2_AP_60845	1.450272126	1.078865463	1.949538022	0.01378292	ITGB2	60845	AP	3	null	null	0
MAP1LC3A_AP_59029	1.455137246	1.079218166	1.961998484	0.013896415	MAP1LC3A	59029	AP	3	null	null	0
MOK_AP_29361	0.685762424	0.50764786	0.926370697	0.013955975	MOK	29361	AP	12	null	null	0
RPL27_AP_41171	0.689865227	0.512993255	0.927719861	0.014035505	RPL27	41171	AP	2	null	null	0
GPN2_AP_1307	1.454150048	1.078549089	1.960552733	0.014050881	GPN2	1307	AP	1.1	null	null	0
CLASP2_AP_63872	1.455419087	1.078660108	1.96377404	0.014074376	CLASP2	63872	AP	1	null	null	0
CEPT1_AP_4139	1.450744419	1.077931189	1.952498815	0.014083089	CEPT1	4139	AP	2	null	null	0
GPN2_AP_1308	0.688358441	0.51088287	0.927487242	0.014097116	GPN2	1308	AP	3	null	null	0
SYNJ2_AP_78244	1.453029271	1.077984757	1.95855651	0.01416957	SYNJ2	78244	AP	1	null	null	0
IMPDH1_AP_81670	1.452231273	1.077767383	1.956800424	0.014199168	IMPDH1	81670	AP	1	null	null	0
TFAP2A_AP_75291	1.449023727	1.077236152	1.949126715	0.014215229	TFAP2A	75291	AP	3.1	null	null	0
CASP8_AP_56813	1.449020695	1.076957925	1.949622104	0.014299618	CASP8	56813	AP	3	null	null	0
TMUB2_AP_41782	0.689383994	0.511886045	0.928429865	0.01433022	TMUB2	41782	AP	4.1	null	null	0
LMBRD1_AP_76622	1.454478033	1.077477403	1.963388134	0.014387136	LMBRD1	76622	AP	1	null	null	0
ISG20_AP_32390	1.449962335	1.076730276	1.95256957	0.014411545	ISG20	32390	AP	2	null	null	0
SSBP4_AP_48427	0.690924535	0.513756383	0.929188871	0.014452851	SSBP4	48427	AP	17.1	null	null	0
VPS54_AP_53762	1.450958043	1.076584033	1.955517802	0.014501096	VPS54	53762	AP	1	null	null	0
SEPT9_AP_43714	0.689322975	0.511510308	0.928947387	0.014519057	42622	43714	AP	14	null	null	0
NFE2_AP_22151	0.689438063	0.51162907	0.929041899	0.014541717	NFE2	22151	AP	1	null	null	0
GNA12_AP_78638	0.68950739	0.511689993	0.929118113	0.014562244	GNA12	78638	AP	5	null	null	0
C1orf106_AP_9340	0.690370101	0.512752809	0.929513925	0.014621562	C1orf106	9340	AP	2	null	null	0
FAM102A_AP_87691	1.455321322	1.076520954	1.967411913	0.014715625	FAM102A	87691	AP	1	null	null	0
SMARCAL1_AP_57410	0.690317419	0.512485509	0.929856808	0.014749472	SMARCAL1	57410	AP	1	null	null	0
SHMT2_AP_22540	0.691144731	0.51344882	0.930338179	0.014844333	SHMT2	22540	AP	2	null	null	0
ISYNA1_AP_48434	0.689979015	0.511808174	0.930174752	0.014896052	ISYNA1	48434	AP	3.1	null	null	0
EFHC1_AP_76469	0.687579674	0.508484869	0.929753935	0.01497161	EFHC1	76469	AP	2	null	null	0
MID1_AP_88463	0.691585971	0.513771388	0.930941593	0.015021404	MID1	88463	AP	1	null	null	0
LACC1_AP_25775	0.692815255	0.515330888	0.931426757	0.015081623	LACC1	25775	AP	1	null	null	0
USB1_AP_36621	1.452459994	1.074843814	1.962741011	0.015106973	USB1	36621	AP	2	null	null	0
KHNYN_AP_27000	0.690218681	0.511741363	0.930942586	0.015151704	KHNYN	27000	AP	1	null	null	0
LY6E_AP_85370	1.448815066	1.073908217	1.954603814	0.015237665	LY6E	85370	AP	2	null	null	0
PIGV_AP_1300	1.44554067	1.073406304	1.946688614	0.015248734	PIGV	1300	AP	2.1	null	null	0
TMCC2_AP_9530	0.631986157	0.436191961	0.915666811	0.015280006	TMCC2	9530	AP	2	null	null	0
ISCA1_AP_86754	1.443161121	1.07293511	1.941136981	0.015290871	ISCA1	86754	AP	2	null	null	0
VPS16_AP_58559	0.692362365	0.514387477	0.931915464	0.015304712	VPS16	58559	AP	12.1	null	null	0
HSPD1_AP_56686	1.449399649	1.073537407	1.956857143	0.015381843	HSPD1	56686	AP	1	null	null	0
MECOM_AP_67568	1.443791643	1.072722463	1.94321866	0.015388142	MECOM	67568	AP	4	null	null	0
FBXO5_AP_78210	0.691572088	0.513183915	0.931969883	0.01540005	FBXO5	78210	AP	1	null	null	0
ARHGEF25_AP_22665	1.445319969	1.072668937	1.947431999	0.015475148	ARHGEF25	22665	AP	3	null	null	0
C16orf45_AP_34154	0.692403154	0.514056768	0.932624874	0.015563958	C16orf45	34154	AP	1	null	null	0
COG2_AP_10241	1.444428529	1.072139954	1.945990134	0.015605568	COG2	10241	AP	1	null	null	0
COPS3_AP_39463	1.492697679	1.078450688	2.066062349	0.015720147	COPS3	39463	AP	2	null	null	0
AMOT_AP_89911	0.693760656	0.515592287	0.93349699	0.015761379	AMOT	89911	AP	1	null	null	0
GPR116_AP_76428	1.443647874	1.07133442	1.945348851	0.015832726	GPR116	76428	AP	1	null	null	0
SEC14L1_AP_43705	0.69344577	0.515063073	0.93360806	0.015833326	SEC14L1	43705	AP	7	null	null	0
RPS6KA1_AP_1282	0.692382058	0.513545039	0.933497314	0.015892859	RPS6KA1	1282	AP	5	null	null	0
USP3_AP_31028	1.45230424	1.072022902	1.967483719	0.015998995	USP3	31028	AP	1	null	null	0
ZMYM6_AP_1708	0.694913015	0.51674149	0.934517758	0.016038711	ZMYM6	1708	AP	1	null	null	0
NDUFB1_AP_28985	1.445977969	1.071027342	1.952193194	0.01603966	NDUFB1	28985	AP	1	null	null	0
COL18A1_AP_60874	1.439854187	1.070160917	1.937260133	0.016046659	COL18A1	60874	AP	1	null	null	0
ZNF558_AP_47260	0.690731659	0.511033498	0.933618298	0.01609499	ZNF558	47260	AP	7	null	null	0
MAGED2_AP_89247	0.694089949	0.515368609	0.934788903	0.016221058	MAGED2	89247	AP	1	null	null	0
TRIOBP_AP_62150	1.439216338	1.069495435	1.936748489	0.016240014	TRIOBP	62150	AP	12	null	null	0
ENSA_AP_7490	0.695607129	0.517326601	0.935326498	0.016283011	ENSA	7490	AP	1	null	null	0
IMPDH1_AP_81671	0.694361821	0.515607137	0.935088566	0.016310214	IMPDH1	81671	AP	4.1	null	null	0
ASTN2_AP_87366	1.457992341	1.071795358	1.983346588	0.016324729	ASTN2	87366	AP	17.1	null	null	0
FGR_AP_1332	0.693138629	0.513918591	0.934858493	0.016338276	FGR	1332	AP	3	null	null	0
PAICS_AP_69357	1.439376207	1.069087567	1.937917837	0.016384855	PAICS	69357	AP	1	null	null	0
CFL2_AP_27166	0.692113392	0.512423577	0.934814416	0.016418666	CFL2	27166	AP	3	null	null	0
MRPL10_AP_42097	0.691576381	0.511637295	0.934798725	0.016463493	MRPL10	42097	AP	2.1	null	null	0
FKBP8_AP_48444	0.695958688	0.517527283	0.935909104	0.016475233	FKBP8	48444	AP	2	null	null	0
ASTN2_AP_87367	0.640834615	0.445452468	0.921914309	0.016479219	ASTN2	87367	AP	1	null	null	0
LRRC37A3_AP_43076	1.438998161	1.068112979	1.938667302	0.016698872	LRRC37A3	43076	AP	3.1	null	null	0
RMDN2_AP_53231	0.694899042	0.515736257	0.936301593	0.016729368	RMDN2	53231	AP	1	null	null	0
PPCS_AP_2071	0.694966854	0.515807762	0.936354517	0.016743598	PPCS	2071	AP	1	null	null	0
MEST_AP_81804	0.696515951	0.517620258	0.937240115	0.016944288	MEST	81804	AP	3	null	null	0
BLOC1S1_AP_22229	0.696036256	0.516969693	0.937127409	0.016945475	BLOC1S1	22229	AP	1	null	null	0
STAT6_AP_22520	1.452550772	1.068501857	1.974637414	0.017177754	STAT6	22520	AP	2.1	null	null	0
LIMS2_AP_55232	0.693033336	0.512587966	0.937000547	0.017180312	LIMS2	55232	AP	10	null	null	0
CYP4X1_AP_2888	0.61642981	0.413732456	0.918433409	0.017396899	CYP4X1	2888	AP	1	null	null	0
ATAD3A_AP_175	0.697855183	0.518693914	0.938900271	0.017480531	ATAD3A	175	AP	2	null	null	0
SORBS3_AP_83014	0.696148463	0.516164386	0.938892136	0.01763943	SORBS3	83014	AP	1	null	null	0
GNG7_AP_46615	0.66169881	0.470460603	0.930673711	0.017653964	GNG7	46615	AP	2	null	null	0
SEPT9_AP_43720	0.697627719	0.518064584	0.939428112	0.017716188	42622	43720	AP	9	null	null	0
RNH1_AP_13662	1.431447358	1.064061558	1.925679509	0.017774013	RNH1	13662	AP	2	null	null	0
C16orf45_AP_34152	1.440141682	1.065091589	1.94725795	0.017804529	C16orf45	34152	AP	3	null	null	0
ATP2C1_AP_66756	0.699053632	0.519868728	0.939998801	0.017813536	ATP2C1	66756	AP	1	null	null	0
LPAR2_AP_48664	1.43149525	1.063956382	1.925998741	0.01781424	LPAR2	48664	AP	2.1	null	null	0
CTPS2_AP_88576	1.430122053	1.063716711	1.922738512	0.01783717	CTPS2	88576	AP	2	null	null	0
FAM49B_AP_85137	0.698092001	0.518427879	0.940019745	0.01791359	FAM49B	85137	AP	2	null	null	0
ANGEL2_AP_9776	1.431193899	1.063559141	1.925906983	0.017944238	ANGEL2	9776	AP	2	null	null	0
SLC20A2_AP_83730	1.431164455	1.063515485	1.925906793	0.01795874	SLC20A2	83730	AP	4	null	null	0
ZNF607_AP_49565	0.699272694	0.519957618	0.940427228	0.017968803	ZNF607	49565	AP	2	null	null	0
LZIC_AP_586	0.70013915	0.521115789	0.940663936	0.017983996	LZIC	586	AP	1	null	null	0
SPHK2_AP_50779	0.69795741	0.518049029	0.940344484	0.018059659	SPHK2	50779	AP	3.1	null	null	0
SLMAP_AP_65390	1.429924319	1.063002466	1.923498415	0.018088306	SLMAP	65390	AP	1	null	null	0
MAPKAPK3_AP_65092	1.427868224	1.062245896	1.919336825	0.018270977	MAPKAPK3	65092	AP	4	null	null	0
FLI1_AP_19413	0.69952927	0.519779194	0.941440528	0.01836467	FLI1	19413	AP	3	null	null	0
XXYLT1_AP_68169	0.627081352	0.425268875	0.924664479	0.018510029	XXYLT1	68169	AP	5	null	null	0
PHEX_AP_88684	0.69952681	0.519556164	0.941838037	0.01853115	PHEX	88684	AP	1	null	null	0
TBC1D22A_AP_62721	1.430861434	1.061800569	1.928200553	0.018574901	TBC1D22A	62721	AP	4	null	null	0
MTHFR_AP_683	0.700175259	0.520377324	0.942095996	0.018578083	MTHFR	683	AP	1	null	null	0
RNF31_AP_26868	1.469029055	1.066139975	2.024167947	0.018695455	RNF31	26868	AP	1	null	null	0
PLEC_AP_85514	0.701038645	0.521337772	0.942680941	0.018743356	PLEC	85514	AP	7	null	null	0
MPST_AP_62071	1.428187312	1.060945935	1.922547541	0.018770538	MPST	62071	AP	1.1	null	null	0
F11R_AP_8516	0.700548675	0.520578231	0.942737166	0.018813578	F11R	8516	AP	1	null	null	0
CELF1_AP_15757	0.699229236	0.518762758	0.942476144	0.018827678	CELF1	15757	AP	2	null	null	0
CDKN2A_AP_86004	1.425833872	1.060455124	1.917103501	0.018846315	CDKN2A	86004	AP	2	null	null	0
PSME3_AP_41143	0.70000949	0.519773568	0.942743756	0.018867303	PSME3	41143	AP	1	null	null	0
NMD3_AP_67507	0.701544233	0.521862155	0.943092551	0.018870465	NMD3	67507	AP	1	null	null	0
FRMD4B_AP_65583	0.701714829	0.52196117	0.943372284	0.018973775	FRMD4B	65583	AP	1	null	null	0
TMC6_AP_43751	0.699101003	0.518381409	0.942823575	0.018986687	TMC6	43751	AP	2	null	null	0
ISLR_AP_31677	0.701376355	0.5213429	0.94358011	0.019094764	ISLR	31677	AP	1	null	null	0
EEF1G_AP_16350	1.423968921	1.059251237	1.914264924	0.019218787	EEF1G	16350	AP	2	null	null	0
CORO7_AP_33660	1.506710242	1.068837213	2.123967734	0.01928535	CORO7	33660	AP	1.1	null	null	0
AMPD3_AP_14345	1.427810888	1.05948818	1.924178081	0.019305875	AMPD3	14345	AP	3	null	null	0
RGS10_AP_13263	0.700314239	0.519592033	0.943894445	0.019329623	RGS10	13263	AP	2	null	null	0
NOP2_AP_19885	1.434887164	1.059984437	1.942388117	0.019439593	NOP2	19885	AP	1.1	null	null	0
ENSA_AP_7491	1.423296231	1.058450971	1.913902689	0.01949679	ENSA	7491	AP	2	null	null	0
MRAS_AP_66991	1.424993109	1.058491909	1.918394788	0.019559575	MRAS	66991	AP	3	null	null	0
PTTG1IP_AP_60838	0.698821928	0.517211881	0.944201215	0.01960101	PTTG1IP	60838	AP	3	null	null	0
FAXDC2_AP_74223	0.702302496	0.521952217	0.944969252	0.019608047	FAXDC2	74223	AP	3	null	null	0
PUS10_AP_53672	0.702067006	0.521620428	0.944936306	0.019615807	PUS10	53672	AP	1	null	null	0
CNDP2_AP_45811	1.427970426	1.058634407	1.926160274	0.019641447	CNDP2	45811	AP	1	null	null	0
SLC3A2_AP_16462	1.42365154	1.058112057	1.915471706	0.019645187	SLC3A2	16462	AP	1	null	null	0
HOPX_AP_69364	0.702708656	0.522415528	0.945223542	0.019680937	HOPX	69364	AP	1.1	null	null	0
CNDP2_AP_45810	0.700693376	0.519638581	0.944832093	0.019699133	CNDP2	45810	AP	2.1	null	null	0
AACS_AP_25170	0.701523449	0.520714076	0.945115895	0.019745044	AACS	25170	AP	13.1	null	null	0
MXI1_AP_13080	1.42354451	1.057842263	1.915672158	0.019745605	MXI1	13080	AP	1	null	null	0
CAPN1_AP_16802	1.42188853	1.057624288	1.911611727	0.019754219	CAPN1	16802	AP	3	null	null	0
CNTN4_AP_62954	0.700241182	0.518945874	0.944872553	0.019758913	CNTN4	62954	AP	1	null	null	0
SH2D3C_AP_87664	1.424980473	1.057707977	1.919782579	0.019864439	SH2D3C	87664	AP	3	null	null	0
SCNM1_AP_7564	1.423606014	1.057468339	1.916515142	0.019895057	SCNM1	7564	AP	2.1	null	null	0
PRKACB_AP_3585	0.700919137	0.519565912	0.945573267	0.020001367	PRKACB	3585	AP	2	null	null	0
KEAP1_AP_47525	0.70229413	0.521433764	0.945886284	0.020010675	KEAP1	47525	AP	2	null	null	0
MRPL10_AP_42098	1.429601751	1.057621069	1.932413438	0.020109422	MRPL10	42098	AP	1.1	null	null	0
PPP1R14A_AP_49593	0.703421057	0.522824947	0.946399337	0.020132183	PPP1R14A	49593	AP	2.1	null	null	0
SEC61A1_AP_66634	1.425839614	1.057062714	1.923271513	0.020157319	SEC61A1	66634	AP	2	null	null	0
SLC43A2_AP_38344	0.703892735	0.523428936	0.946575452	0.020166318	SLC43A2	38344	AP	2	null	null	0
KCNS3_AP_52736	0.703221865	0.522430197	0.946578115	0.02023017	KCNS3	52736	AP	1	null	null	0
EMB_AP_71966	0.689949028	0.504168526	0.944187582	0.020407242	EMB	71966	AP	2	null	null	0
PPP1R14A_AP_49594	1.420245841	1.055777115	1.910534164	0.020411866	PPP1R14A	49594	AP	1	null	null	0
DBNDD2_AP_59535	0.701709651	0.519963013	0.946983576	0.02055097	DBNDD2	59535	AP	3.1	null	null	0
PLAC8_AP_69770	1.418276994	1.055017108	1.906613282	0.020627798	PLAC8	69770	AP	6	null	null	0
TSPAN5_AP_70004	1.472889468	1.061007276	2.044664003	0.020677737	TSPAN5	70004	AP	2	null	null	0
PIWIL4_AP_18358	1.419366492	1.054859892	1.909828265	0.020741981	PIWIL4	18358	AP	19.1	null	null	0
PSMA4_AP_32104	1.421195382	1.055034504	1.914436264	0.020755166	PSMA4	32104	AP	1.1	null	null	0
ROCK2_AP_52680	1.469094416	1.060358278	2.035386007	0.020762522	ROCK2	52680	AP	1	null	null	0
NDRG2_AP_26486	0.702822598	0.52117014	0.947789535	0.020809002	NDRG2	26486	AP	3	null	null	0
AIF1L_AP_87911	1.422027407	1.054994472	1.916751225	0.020809448	AIF1L	87911	AP	1	null	null	0
TC2N_AP_28883	0.702408921	0.520593594	0.947722557	0.020817033	TC2N	28883	AP	1	null	null	0
WRB_AP_60626	0.704967303	0.524059035	0.948326172	0.02085323	WRB	60626	AP	1.1	null	null	0
VOPP1_AP_79747	0.702883703	0.521093674	0.948093453	0.020940371	VOPP1	79747	AP	10	null	null	0
FAM102A_AP_87690	0.701868057	0.51952367	0.948212368	0.021087331	FAM102A	87690	AP	4.1	null	null	0
DGKA_AP_22295	0.704206128	0.522699896	0.948739946	0.021111826	DGKA	22295	AP	1	null	null	0
CSNK1A1_AP_74039	1.420263081	1.053969728	1.913856884	0.021146636	CSNK1A1	74039	AP	1	null	null	0
MEF2D_AP_8271	1.518427827	1.064306999	2.16631392	0.021238633	MEF2D	8271	AP	1	null	null	0
HPS4_AP_61500	0.695928919	0.511130177	0.947541511	0.021325766	HPS4	61500	AP	3.1	null	null	0
PSME3_AP_41144	1.418367881	1.053147494	1.910242827	0.021399428	PSME3	41144	AP	4	null	null	0
TBXAS1_AP_81964	0.704880324	0.523150976	0.949737828	0.021507283	TBXAS1	81964	AP	5.1	null	null	0
IMPA2_AP_44658	1.414737054	1.052441914	1.901749546	0.021527484	IMPA2	44658	AP	2.1	null	null	0
BRD4_AP_48065	0.674717165	0.482233456	0.944030837	0.021671772	BRD4	48065	AP	2	null	null	0
ATXN7L1_AP_81305	1.417409118	1.052261714	1.90926704	0.021725287	ATXN7L1	81305	AP	1	null	null	0
SH3PXD2A_AP_13023	0.706710833	0.52537017	0.950644383	0.021760264	SH3PXD2A	13023	AP	9	null	null	0
TPM3_AP_7785	1.420179493	1.052282254	1.916700376	0.021842056	TPM3	7785	AP	3.1	null	null	0
DOK1_AP_54114	0.706384647	0.524798423	0.95080177	0.021863637	DOK1	54114	AP	2	null	null	0
GAS7_AP_39260	1.413768073	1.05137865	1.90106596	0.021932122	GAS7	39260	AP	1	null	null	0
PRCP_AP_18026	1.412077417	1.050783778	1.897595559	0.022108689	PRCP	18026	AP	2	null	null	0
EFNA3_AP_7937	1.41580929	1.051157218	1.906961119	0.022119227	EFNA3	7937	AP	2	null	null	0
TAF9_AP_72345	1.422085544	1.051473721	1.923326522	0.022266798	TAF9	72345	AP	2	null	null	0
SLC20A2_AP_83728	0.707841396	0.526162775	0.952251784	0.022415026	SLC20A2	83728	AP	2	null	null	0
IL15RA_AP_10675	1.41225912	1.050053899	1.899403282	0.022431138	IL15RA	10675	AP	2	null	null	0
KANSL1L_AP_57258	0.707997089	0.526340209	0.952349582	0.022447486	KANSL1L	57258	AP	2	null	null	0
NDUFB1_AP_28986	0.705544693	0.522946848	0.951900401	0.022455946	NDUFB1	28986	AP	2	null	null	0
PRKACB_AP_3584	1.41497363	1.050215614	1.906418403	0.022484291	PRKACB	3584	AP	1	null	null	0
LEMD2_AP_75766	1.418924746	1.050470985	1.916614037	0.022551794	LEMD2	75766	AP	1.1	null	null	0
FGD3_AP_86888	0.706790703	0.524534316	0.952374483	0.022568352	FGD3	86888	AP	1	null	null	0
CHID1_AP_13803	0.708338398	0.526669989	0.952671116	0.022570102	CHID1	13803	AP	1	null	null	0
GSN_AP_87420	1.412401222	1.049547257	1.90070261	0.022657145	GSN	87420	AP	13	null	null	0
RNF128_AP_89805	0.702465298	0.518351546	0.951974581	0.022766041	RNF128	89805	AP	1	null	null	0
PUM2_AP_52768	1.410606766	1.049107778	1.896670188	0.022767511	PUM2	52768	AP	2	null	null	0
CLU_AP_83169	0.707969678	0.525925152	0.95302737	0.022774058	CLU	83169	AP	2	null	null	0
S100A14_AP_7727	1.413436055	1.0492409	1.904044612	0.022837084	S100A14	7727	AP	3	null	null	0
DDX55_AP_25083	1.415136868	1.049272041	1.908573064	0.022899702	DDX55	25083	AP	1	null	null	0
RGS3_AP_87289	0.709128822	0.527341096	0.953583344	0.022937615	RGS3	87289	AP	25	null	null	0
PRKAR1A_AP_43142	0.707921873	0.52560964	0.953470675	0.022991524	PRKAR1A	43142	AP	3.1	null	null	0
USF1_AP_8529	1.427037672	1.05026056	1.938982185	0.022997066	USF1	8529	AP	1	null	null	0
USF1_AP_8531	0.700752349	0.515734496	0.952144675	0.022997066	USF1	8531	AP	2	null	null	0
PTOV1_AP_51095	1.411049316	1.048587166	1.898802728	0.023015889	PTOV1	51095	AP	2	null	null	0
PMP22_AP_39340	1.41195703	1.048282417	1.901799194	0.023190847	PMP22	39340	AP	2	null	null	0
PDE4D_AP_72142	0.71014334	0.528433351	0.954337122	0.023212885	PDE4D	72142	AP	11	null	null	0
UNG_AP_24277	1.411645579	1.048175218	1.901154699	0.023224213	UNG	24277	AP	1	null	null	0
TSKU_AP_17903	1.409881213	1.047976369	1.896765131	0.023233061	TSKU	17903	AP	1	null	null	0
GCA_AP_55770	1.408542971	1.047791606	1.893499901	0.023254859	GCA	55770	AP	3	null	null	0
TMCC1_AP_66749	0.705414194	0.521797841	0.953643625	0.023297733	TMCC1	66749	AP	6	null	null	0
SNAP47_AP_10055	0.708300189	0.525677465	0.95436687	0.023391818	SNAP47	10055	AP	1	null	null	0
ZNF66_AP_48725	0.71001472	0.528035045	0.954711069	0.023407335	ZNF66	48725	AP	1.1	null	null	0
DIS3L_AP_31259	1.408320482	1.047399053	1.893611201	0.023419891	DIS3L	31259	AP	2	null	null	0
PBX3_AP_87588	1.41195236	1.04765989	1.902916669	0.023466075	PBX3	87588	AP	1	null	null	0
IGJ_AP_69441	0.710151897	0.528156769	0.954859896	0.023468113	IGJ	69441	AP	1	null	null	0
GRAMD3_AP_73158	0.69223236	0.503399581	0.951899165	0.0236182	GRAMD3	73158	AP	4	null	null	0
ST3GAL4_AP_19391	1.409935199	1.046708334	1.899208404	0.023801626	ST3GAL4	19391	AP	1	null	null	0
TRIM16_AP_39362	0.709829029	0.52728375	0.955571363	0.023847172	TRIM16	39362	AP	1.1	null	null	0
LYNX1_AP_85360	0.692258019	0.502938269	0.952842912	0.024051905	LYNX1	85360	AP	3	null	null	0
ANXA1_AP_86607	1.410463808	1.046145478	1.901655359	0.02407873	ANXA1	86607	AP	1	null	null	0
GSK3A_AP_50137	0.708828475	0.525573824	0.955979511	0.024136856	GSK3A	50137	AP	2.1	null	null	0
PRKAR1B_AP_78508	1.406963533	1.045468394	1.893454068	0.024232145	PRKAR1B	78508	AP	2	null	null	0
CPSF4_AP_80629	1.40556354	1.045128616	1.890302146	0.024325913	CPSF4	80629	AP	1	null	null	0
PCGF2_AP_40586	0.709285331	0.525455574	0.957427621	0.024819551	PCGF2	40586	AP	4	null	null	0
EIF4E3_AP_65609	0.712132994	0.529392913	0.957952759	0.024839446	EIF4E3	65609	AP	6	null	null	0
CDKN1A_AP_75986	0.712243577	0.529425538	0.95819124	0.024951282	CDKN1A	75986	AP	1	null	null	0
NEK3_AP_25987	0.712490686	0.529643121	0.958462326	0.025068367	NEK3	25987	AP	2	null	null	0
HYLS1_AP_19361	0.710527607	0.526875045	0.958195847	0.025101059	HYLS1	19361	AP	1	null	null	0
MPST_AP_62072	0.712416475	0.529487772	0.958543826	0.025116432	MPST	62072	AP	2.1	null	null	0
SPRY2_AP_26102	0.710867683	0.527329548	0.958286645	0.025118093	SPRY2	26102	AP	3	null	null	0
MARK2_AP_16536	0.712836365	0.529995993	0.95875382	0.025187953	MARK2	16536	AP	1	null	null	0
USB1_AP_36622	0.709625792	0.525457321	0.958343797	0.025253028	USB1	36622	AP	1	null	null	0
TANGO2_AP_61114	1.404822306	1.042896816	1.892349924	0.025332124	TANGO2	61114	AP	3.1	null	null	0
PAK6_AP_29958	0.712743978	0.529677251	0.959082115	0.025364571	PAK6	29958	AP	2	null	null	0
CTDSPL2_AP_30340	0.712740838	0.529663641	0.959098309	0.025373174	CTDSPL2	30340	AP	1	null	null	0
CCDC86_AP_16127	1.409165644	1.043051628	1.903786696	0.025445728	CCDC86	16127	AP	1	null	null	0
COPS3_AP_39462	0.690239216	0.498626941	0.955484224	0.02545478	COPS3	39462	AP	1	null	null	0
AQP4_AP_44995	0.695577858	0.505872108	0.956424655	0.025472013	AQP4	44995	AP	2	null	null	0
ARHGAP22_AP_11480	0.679962753	0.484750233	0.953788805	0.025483686	ARHGAP22	11480	AP	8	null	null	0
PRKAR1A_AP_43143	1.402713455	1.042380608	1.887607099	0.025485105	PRKAR1A	43143	AP	2.1	null	null	0
DLX4_AP_42335	0.71334463	0.530384271	0.95941865	0.025486892	DLX4	42335	AP	1	null	null	0
ATL3_AP_16519	1.402582056	1.04232003	1.887363158	0.025508203	ATL3	16519	AP	2.1	null	null	0
ANGEL2_AP_9775	0.713425462	0.53040518	0.959598265	0.025572959	ANGEL2	9775	AP	1	null	null	0
SLC9B2_AP_70168	1.407238949	1.042548134	1.899501229	0.025600187	SLC9B2	70168	AP	5	null	null	0
MED22_AP_88025	1.402832969	1.04195474	1.888700406	0.025692987	MED22	88025	AP	1.1	null	null	0
RPL23A_AP_39967	0.714389624	0.531344342	0.960493026	0.025957255	RPL23A	39967	AP	1	null	null	0
FAM110A_AP_58466	0.712728039	0.529000553	0.960266022	0.025978593	FAM110A	58466	AP	4.1	null	null	0
USMG5_AP_12998	1.403652327	1.041259884	1.892169176	0.026060544	USMG5	12998	AP	1	null	null	0
PEX19_AP_8455	0.711504323	0.527160373	0.960311943	0.026104809	PEX19	8455	AP	2	null	null	0
